You had better go to the infirmary .	你 最好 去 一下 医务室 .
It belongs to me now .	它 现在 归 我 了 .
My father has already given up smoking and drinking .	我 爸爸 已经 戒烟 戒酒 了 .
Please tell me what you think .	請 告訴 我 你 的 想法 .
I do not have the address now .	我 沒有 現在 的 地址 .
I noticed a pattern .	我 注意 到 一個 圖案 .
I accompanied her on the piano .	我 為 她 作 鋼琴 伴奏 .
Today is my sister is birthday .	今天 是 我 姊姊 的 生日 .
Can I register for that class ?	我 可以 登記 這 堂 課 嗎 ？
Does Tom drink coffee ?	汤姆 喝咖啡 吗 ？
He lives somewhere about here .	他 住 在 這 附近 某個 地方 .
I had a good dream last night .	昨晚 ,   我 做 了 个 好 梦 .
Go straight down this street and turn right at the third light .	沿着 这 条路 直 走 ,   到 第三个 红绿灯 的 地方 右转 .
There is something strange going on .	正 有 什么 奇怪 的 事情 发生 着 .
I would not do that if I were you .	如果 我 是 你 ,   我 就 不 做 那件事 .
Scotland is famous for its woollen textiles .	蘇格蘭 以 其 羊毛 紡織品 而 著名 .
He broke into a house .	他 闖入 一間 房子 .
What is the name of this tune ?	这歌 叫 什么 名字 ？
I am very thirsty .	我 很渴 .
Tom was able to make himself understood in French when he visited Paris .	在 巴黎 ,   沒 有人 能夠 理解 湯姆 的 法文 .
A boy of seventeen is often as tall as his father .	十七 歲 的 男孩 常常 長 得 和 他 父親 一樣 高 .
Put your hands up .	手 举 起来 .
What do you want ?	你 想要 什麼 ?
One can not help many , but many can help one .	一个 人 帮不了 许多 个 ,   但 许多 人能 帮助 一个 .
This size is too large for me .	这个 码 对 我 来说 太 大 了 .
You did not write anything .	你 甚麼 也 沒寫 .
My brother seems to enjoy himself at college .	我 弟弟 似乎 在 大学 过 得 很 愉快 .
I have decided .	我 決定 了 .
She bought two pounds of butter .	她 買 了 兩磅 的 奶油 .
May I have a talk with you ?	我 能 和 你 谈谈 吗 ？
This bomb can kill a lot of people .	这个 炸弹 可以 炸死 很多 人 .
You have set a bad example .	你 做 了 个 坏 榜样 .
What is this supposed to mean ?	這 該 是 甚麼 意思 ？
They were frightened .	他們 被 嚇到 了 .
Many of the workers died of hunger .	许多 工人 死 于 饥饿 .
If I were invisible , I would not have to wear anything .	若 我 是 隱形 的 ,   就 不用 穿衣服 了 .
He has had a crush on her .	他 一直 暗恋着 她 .
I got up very late this morning .	今天 早上 我 起 得 很 晚 .
Please let me try the game .	請 讓 我 試試 這個 遊戲 吧 .
My father got home late last night .	我 父親 昨晚 很 晚才 回家 .
I was having a bath when the telephone rang .	在 我 洗澡 的 时候 ,   电话响 了 .
I will be right with you .	我 馬 上 就 来 .
The deadline is approaching .	期限 近 了 .
Have you read today is paper yet ?	你 看 過 今天 的 報紙 了 嗎 ？
Traffic downtown is all backed up .	市中心 的 交通 都 堵塞 了 .
These dresses are too large .	這些 洋裝 太 大 .
He is a sucker for beautiful women .	他 非常 喜歡 漂亮 的 女人 .
I really like to read .	我 真 喜欢 阅读 .
I tried very hard to put an end to their heated argument .	我 努力 地 平息 他們 不斷 加溫 的 爭執 .
She was elected chairman of the committee .	她 當 選為 委員會 主席 .
Why do you want to die ?	你 为什么 想 死 ？
I really do not know Tom .	我 真不 了解 汤姆 .
My father likes pizza .	我 父親 喜歡 批薩 .
He is wearing gloves .	他 戴 着 手套 .
I do not get what you mean .	我 不 明白 你 的 意思 .
We left the final decision to him .	我們 讓 他 做 最 後 的 決定 .
She was in a hurry to see her father .	她 急于 见 她 的 父亲 .
Beer bottles are made of glass .	啤酒瓶 是 玻璃 做 的 .
We were nearly frozen to death .	我们 几乎 被 冻死 了 .
I do not believe Tom is version of the story .	我 不 相信 汤姆 的 说法 .
They supplied the soldiers with enough food and water .	他们 给 士兵 提供 了 充足 的 食物 和 水 .
Burn this letter after you finish reading it .	看完 这 封信 请 把 它 烧掉 .
I was struck by lightning .	我 被 雷劈 了 .
Here is a book .	這裡 有 一本 書 .
Would you please come again later ?	請 您 稍 後 再 來 好 嗎 ？
Buy Tom a beer .	给 汤姆 买 一瓶 啤酒 .
It is not quite ready yet .	还 没 怎么 准备 好 .
I would like to check out right now .	我 想現 在 結帳 離開 .
In that case , I will change my mind .	这样的话 ,   我会 改变 主意 .
You are German , are not you ?	你 是 德国人 ,   不是 吗 ？
You have a good sense of humor .	你 很 有 幽默感 .
In addition to English , he speaks German .	除了 英文 ,   他 還 說 德文 .
The garden was surrounded by a wooden fence .	花园 被 木 栅栏 围 了 起来 .
She was wearing long boots .	她 穿着 长靴 .
The phone rang .	電話 正在 響 .
My mother took me to the park .	媽媽 帶 我 去 公園 .
Can you solve this problem ?	你 能 解決 這個 問題 呢 嗎 ？
Wait a moment .	等 一下 .
A lot of people came today .	今天 來 了 很多 人 .
Who wrote Hamlet ?	哈姆雷特 是 誰 寫 的 ？
We caught the thief .	我们 抓住 了 小偷 .
You must not go out after dinner .	晚 飯 後 你 不 可以 外出 .
The boy I love does not love me .	我 爱 的 那个 男孩 不 爱 我 .
I think he is something of a poet .	我 觉得 他 有 几分 像 个 诗人 .
The next one is for you .	下 一个 给 你 .
We will stay quiet .	我們 會 保持 安靜 .
I do not blame you for hitting him .	我 不 怪 你 撞 到 他 .
No one comes to visit me anymore .	已经 没人来 拜访 我 了 .
A fox is not caught twice in the same snare .	一只 狐狸 不会 两次 掉入 同一个 陷阱 里 .
What does Tom know about me ?	汤姆 知道 我 的 什么 ？
You should quit smoking .	你 應該 戒菸 .
They say that golf is very popular in Japan .	他们 说 高尔夫 在 日本 很 流行 .
I dislike being alone .	我 不 喜歡 獨處 .
The flash was not working , so he could not take a picture in the dark .	因为 闪光灯 坏 了 ,   他 不能 在 黑暗 中 拍照 .
She showed me her album .	她 給 我 看 她 的 相簿 .
I do not have a computer .	我 沒有 電腦 .
How is your wife , Tom ?	你 媳妇 怎么样 ,   汤姆 ？
It is not necessary to answer that letter .	沒有 必要 回 那 封信 .
The doctor examined my throat .	醫生 檢查 了 我 的 喉嚨 .
This apple is too small .	這個 蘋果 太小 .
I met Tom for the first time three days ago .	我 三天 前 第一次 见 汤姆 .
I can speak English .	我 會 講 英語 .
If you really want to know , why do not you ask Tom ?	如果 你 真的 想 知道 的话 ,   为什么 不问 一下 汤姆 呢 ？
You are always late .	你 总是 迟到 .
It is wrong to tell a lie .	說 謊 是 錯誤 的 .
Prices have reached a 13 @-@ year high .	价格 已经 达到 了 十三年 以来 的 最高点 .
He went to London in 1970 .	他 在 1970 年 前往 倫敦 .
I am looking for an old man .	我 正在 尋找 一位 老人 .
Can you just please go ?	能 請 你 離開 嗎 ？
She thought that I was a doctor .	她 以为 我 是 大夫 .
I do not like either tea or coffee .	我 不 喜歡 茶 也 不 喜歡 咖啡 .
Tom was the first to react .	湯姆 是 最先 作出 反應 的 .
I want you to understand why you have to do this .	我 想 让 你 明白 为啥 你 必须 这么 做 .
I will not need any help .	我 不 需要 任何 帮助 .
The door opened slowly .	门 慢慢 地 开 了 .
I do not get the joke .	我 没 明白 那个 笑话 .
The wall is thirty yards long .	這 堵 牆長 三十 碼 .
I have never gone fishing at night .	我 从没 在 晚上 钓鱼 .
She enjoyed herself at the concert .	她 在 音樂會 上 玩 得 很 開心 .
A rock fell from above .	一块 岩石 从 上面 落下 .
I think that I am intelligent .	我 觉得 我 很 聪明 .
They won .	他们 赢 了 .
Suddenly , it started to rain very hard .	突然 就 下起 了 大雨 .
Throw it away .	扔掉
She is going to Chiba Stadium .	她 將 去 千葉 球場 .
We know the identity of Tom is killer .	我 㥃 知道 了 湯姆 的 殺手 的 身份 .
Tom will not let you in his house .	汤姆 不会 让 你 进 他 的 屋子 .
Tom looked Mary in the eye .	湯姆 與 瑪麗 對 視 .
Did you have a good time last night ?	你 昨天晚上 過 得 好 嗎 ？
The doctor advised my father to cut down on smoking .	医生 建议 我 父亲 减少 吸烟 .
His ideas are always practical .	他 的 主意 总是 可行 的 .
Cars are expensive .	车子 很贵 .
He put on an air of innocence .	他 摆出 一副 无辜 的 样子 .
What time is it now in Boston ?	波士顿 现在 几点 ？
I promised him that I would come today .	我 答应 他 我 今天 会来 .
I can recommend this book to you .	我 可以 向 你 推薦 這 本書 .
In another two weeks you will be able to get out of the hospital .	再 过 两周 你 就 可以 出院 了 .
Tom needs to be very careful .	湯姆 需要 很 小心 .
It is rare to meet nice people like you .	很少 能 见到 像 你 那么 好 的 人 .
Please replace the empty ink cartridge in the printer .	请 把 打印机 里面 的 空 的 墨粉 鼓 换掉 .
It is an hour is drive from here to there .	从 这里 到 那里 驾车 一 小时 .
You sure were noisy last night .	你 昨晚 確實 很 吵 .
Has anything changed ?	有 任何 事情 改變 了 嗎 ？
You are tired , are not you ?	你 累 了 ,   不是 吗 ？
Please sing a song .	請 唱 一首歌 .
Please tell me everything is OK .	請 告訴 我 一切 都 好 .
I eat bread .	我 吃 面包 .
She bit into the apple .	她 咬了一口 蘋果 .
She left here right away .	她 馬 上 離開 了 這裡 .
I expected him to offer some help .	我 期待 他 提供 一些 幫助 .
I went to school in Boston .	我 曾经 在 波士顿 上学 .
I have not eaten anything for days .	我 好多天 没 吃 东西 了 .
I did not hear anyone talking .	我 沒 聽到 任何人 在 說 話 .
You can count on it .	你 可以 依靠 它 .
Let is not talk about it any more .	讓 我們 不要 再 談論 它 了 .
I am so sorry I hurt your feelings .	我 很 抱歉 伤害 了 你 的 感情 .
It is very hard getting a taxi in this city .	在 这个 城市 ,   很难 打到 的 .
I phone him every day .	我 每天 都 给 他 打电话 .
Dear Santa , I want a girlfriend for Christmas .	圣诞老人 ,   我 想要 一个 女朋友 当 圣诞礼物 .
She is really smart , is not she ?	她 真的 很 聪明 ,   不是 吗 ？
Tom is a decent sort of guy .	汤姆 是 个 诚实 的 男孩 .
Mass production reduced the price of many goods .	大量 生產 降低 許多 商品 的 價格 .
Do you have plans for tonight ?	今晚 有 什么 计划 吗 ？
Perhaps he missed the train .	他 可能 错过 了 火车 .
I thought we had found the perfect hiding place , but the police found us .	我 以为 我们 发现 了 绝妙 的 藏身之处 ,   但 警察 找到 了 我们 .
We go fishing once in a while .	我們 偶爾 去 釣 魚 .
This glass contains water .	這個 杯子 裡 有 水 .
I have lost my pen .	我 弄 丟了 我 的 筆 .
I waited for my friend for an hour .	我 等 我 的 一个 朋友 等 了 一 小时 .
I know this is important to you .	我 知道 这 对 您 来说 很 重要 .
Do you often come here ?	您 经常 来 这儿 吗 ？
She wants a new dress badly .	她 很 想要 一条 新 的 连衣裙 .
Here are some interesting links .	這裡 有些 有趣 的 連結 .
I should clean my room .	我 应该 打扫 我 的 房间 .
My dad does not like soccer .	我 爸爸 不 喜欢 足球 .
If time permits , I will visit the museum .	如果 時間 允許 ,   我 會 去 參觀 博物 館 .
This is not my car .	這 不是 我 的 車 .
Who is the author of this book ?	這 本書 的 作者 是 誰 ?
He drank a cup of coffee .	他 喝 了 一杯 咖啡 .
I can not understand why you are so critical of him .	我 不 明白 为什么 你 这么 批评 他 .
Pilots communicate with the airport by radio .	飛行員 用 無線電 與 機場 溝通 .
Show me a cheaper one , please .	請 給 我 看看 便宜 一點 的 .
Tom is able to swim well .	湯姆 游泳 可以 游 得 很 好 .
Will you stay at home ?	你 会 待 在家 吗 ？
Sensing danger , he ran away .	他 一 嗅到 风声 不 对 ,   就 逃之夭夭 了 .
I was able to find out his address .	我 能 找到 他 的 地址 .
They do not even know why .	他們 甚至 不 知道 為 什麼 .
He owes his success to good luck .	他 將 他 的 成功 歸 於 好 運 .
How much does it cost ?	多少 錢 ?
He will come on foot or by bicycle .	他 走路 或者 骑车 过来 .
Thank you for your patience .	谢谢 你 的 耐心 .
You work hard .	你 工作 努力 .
Do you want to stay any longer ?	你 想 再 待 下去 嗎 ？
He has all kinds of books .	他 有 各种各样 的 书 .
Please open the bottle .	請 打開 瓶子 .
English is just one of over 2,700 languages in the world today .	今天 ,   英語 只是 世界 上 超過 2 , 700 種 語言 的 其中 之一 .
He designed the new building .	他 設計 了 新 建筑 .
Elephants live in Asia and Africa .	大象 生活 在 亞洲 和 非洲 .
